,id,Date,Address,Postal Code,County,Price,Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Month_end_day,Province
134303,134272,2014-12-17,"34 oakfield close, buncrana, co donegal",,Donegal,101000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134350,134289,2014-12-17,"40 curragh park, mullagh, cavan",,Cavan,127000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134363,134308,2014-12-17,"49 old golf course road, tullaghcullion, donegal town",,Donegal,135000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134372,134281,2014-12-17,"4 kathleens court, priestfield, malin",,Donegal,145000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134418,134517,2014-12-17,"kilnavara lane, cavan, cavan",,Cavan,180000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134427,134472,2014-12-17,"balleighan lodge, manorcunningham, letterkenny",,Donegal,187000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134595,135102,2014-12-18,"moneydarragh, gleneely, lifford",,Donegal,28750.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134613,134776,2014-12-18,"29 corrybrennan, ballybay, monaghan",,Monaghan,42500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134631,134782,2014-12-18,"2b the drumlins, glenlara, swellan",,Cavan,52000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134634,135047,2014-12-18,"ballyness, falcarragh, letterkenny",,Donegal,54000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134646,134891,2014-12-18,"53 carraig fern, buncrana",,Donegal,57500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134652,135085,2014-12-18,"house 20, mullaghduff, kincasslagh",,Donegal,60000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134675,134990,2014-12-18,"9 rossmere court, bundoran, co donegal",,Donegal,65000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134698,134832,2014-12-18,"39 percy french place, ballyjamesduff",,Cavan,70000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134707,134817,2014-12-18,"33 rockdaniel rd, carrickmacross, monaghan",,Monaghan,70000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134738,134695,2014-12-18,"19 beach park, downings, letterkenny",,Donegal,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134747,134843,2014-12-18,"4 oakfield cresent, buncrana, donegal",,Donegal,90500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134769,135146,2014-12-18,"virginia road, bailieboro, co cavan",,Cavan,107000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134776,134777,2014-12-18,"29 glenoughty close, letterkenny",,Donegal,110000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134798,135119,2014-12-18,"renny, lettermacaward, county donegal",,Donegal,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134824,134849,2014-12-18,"4 the links, luddon, buncrana",,Donegal,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134825,135128,2014-12-18,"straboe, aughill, buncranna",,Donegal,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134830,134686,2014-12-18,"18 aughrim heights, ballyliffin, donegal",,Donegal,135000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134845,135127,2014-12-18,"station rd, bruckless, donegal",,Donegal,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
134866,135135,2014-12-18,"the cottages, laghey, co donegal",,Donegal,148500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135055,135002,2014-12-18,"annahagh lane, old armagh rd, monaghan",,Monaghan,298000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135077,135046,2014-12-18,"ballymagowan, dunkineely, donegal",,Donegal,350000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135157,135979,2014-12-19,"drummany, killeshandra, cavan",,Cavan,23000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135159,135673,2014-12-19,"6 aislinn manor, castlefinn, co donegal",,Donegal,24000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135170,135189,2014-12-19,"11 kempton court, drumalee, cavan",,Cavan,30000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135171,136056,2014-12-19,"railway house, lackan ballinagh, cavan",,Cavan,30000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135197,135838,2014-12-19,"apartment 4 foyle view, riverside, lifford",,Donegal,43000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135217,135446,2014-12-19,"2b ardaravan sq, buncrana, donegal",,Donegal,50000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135243,135684,2014-12-19,"6 fort village, gortnakesh, cavan",,Cavan,55000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135253,135954,2014-12-19,"cloughain, teelin",,Donegal,56725.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135254,136049,2014-12-19,"paraic naoife, erne hill, belturbet",,Cavan,57000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135281,136048,2014-12-19,"old mill house, ballycastle",,Donegal,65000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135298,135543,2014-12-19,"4 greenhills, manorcunningham, donegal",,Donegal,70000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135340,135696,2014-12-19,"6 swellan lwr, cavan town, cavan",,Cavan,77000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135345,135500,2014-12-19,"34 the meadows, buncrana",,Donegal,78000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135378,135534,2014-12-19,"39 tara court, letterkenny",,Donegal,86000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135383,135498,2014-12-19,"34 rivervalley, ballyconnell, cavan",,Cavan,87000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135387,135964,2014-12-19,"cornahesk, bailieborough rd, virginia",,Cavan,90000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135407,136014,2014-12-19,"letterilly, glenties, donegal",,Donegal,95000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135431,135393,2014-12-19,"24 donegal road, ballybofey, co donegal",,Donegal,102000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135464,135336,2014-12-19,"2 glenncross cottage, glenncross, rathmullen",,Donegal,115000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135544,135827,2014-12-19,"99 the grange, letterkenny, donegal",,Donegal,133000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135546,136021,2014-12-19,"manderly, swellan, cavan",,Cavan,135000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135579,136030,2014-12-19,"mountargus, redcastle",,Donegal,142500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135583,135986,2014-12-19,"finnabanes, donegal town, co. donegal",,Donegal,145000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135599,136064,2014-12-19,"rosehill, mullagh, cavan",,Cavan,150000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135600,136087,2014-12-19,"the bungalow, rahardrum, virginia",,Cavan,150000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135625,135966,2014-12-19,"derrylahan, kilcar, donegal",,Donegal,157500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135735,135946,2014-12-19,"carrickaderry, clontibret, monaghan",,Monaghan,180000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135786,135186,2014-12-19,"11 dundee, st johnston, co donegal",,Donegal,200000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
135909,135962,2014-12-19,"corlea, shantonagh, monaghan",,Monaghan,260000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136110,136112,2014-12-20,"15 ferris lane, buncrana",,Donegal,12000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136128,136136,2014-12-21,"forthill, arvagh, co. cavan",,Cavan,45000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136145,137630,2014-12-22,"st judes, cara street, clones",,Monaghan,13000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136173,136505,2014-12-22,"1a gortoolan, ballyconnell, cavan",,Cavan,20152.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136176,137676,2014-12-22,"woteraghy, corlismore, co cavan",,Cavan,22900.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136183,136363,2014-12-22,"14 burnside park, lower main street, letterkenny",,Donegal,23816.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136184,136389,2014-12-22,"15 burnside park, lower main st, letterkenny",,Donegal,23816.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136188,137086,2014-12-22,"66 burnside, lr main st, letterkenny",,Donegal,23816.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136189,137089,2014-12-22,"67 burnside, letterkenny, co donegal",,Donegal,23816.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136190,137105,2014-12-22,"7 burnside, lower main street",,Donegal,23816.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136203,137246,2014-12-22,"92 meadowbank, letterkenny, co donegal",,Donegal,25648.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136213,136884,2014-12-22,"40 manor view park, long lane, letterkenny",,Donegal,27480.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136223,137645,2014-12-22,"the diamond, castlefin",,Donegal,29312.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136224,136659,2014-12-22,"26 bridge st, belturbet, co cavan",,Cavan,29900.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136225,136435,2014-12-22,"16 st phelims place, cavan",,Cavan,30000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136235,136184,2014-12-22,"10 bayview terrace, mountcharles, c0. donegal",,Donegal,32060.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136236,137647,2014-12-22,"the mall, ballyshannon, donegal",,Donegal,32060.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136253,136913,2014-12-22,"44 atlantic way, bundoran, co donegal",,Donegal,32976.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136265,137256,2014-12-22,"abbeylands, ballyshannon, co. donegal",,Donegal,36000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136268,136206,2014-12-22,"10 magheracar cottage, west end, bundoran",,Donegal,36640.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136270,136966,2014-12-22,"5 glen tain, mountain top, letterkenny",,Donegal,36640.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136271,137044,2014-12-22,"6 meadowbank park, letterkenny, co donegal",,Donegal,36640.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136376,137472,2014-12-22,"dohertys house, main street downings, letterkenny",,Donegal,45000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136402,137247,2014-12-22,"92 wylies hill, ballybay, co monaghan",,Monaghan,45800.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136410,136489,2014-12-22,"19 marine view, bundoran, donegal",,Donegal,48000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136418,137349,2014-12-22,"apt 8 block 4, woodford meadows, ballyconnell",,Cavan,49500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136419,136419,2014-12-22,"16 bothar glass, ballyconnell, cavan",,Cavan,50000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136420,136458,2014-12-22,"17 st bridgets terrace, cavan",,Cavan,50000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136422,136300,2014-12-22,"12 manor view park, letterkenny, co donegal",,Donegal,50000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136433,137113,2014-12-22,"7 fort village, gortnakesh, co cavan",,Cavan,50380.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136434,136803,2014-12-22,"34 gemstone park, gleneely, donegal",,Donegal,50380.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136448,136231,2014-12-22,"106 ard o donnell, letterkenny, donegal",,Donegal,51000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136454,137618,2014-12-22,"seeoran, bailieborough, co cavan",,Cavan,54960.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136455,136757,2014-12-22,"30 marrion park, buncranna",,Donegal,54960.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136456,136775,2014-12-22,"32 fairgreen park, glencar irish, letterkenny",,Donegal,54960.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136457,136796,2014-12-22,"338 o'maolchainre, donegal town, co donegal",,Donegal,54960.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136458,136820,2014-12-22,"36 sessiagh view, donegal road",,Donegal,54960.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136461,137483,2014-12-22,"drumaweir cottage, greencastle, county donegal",,Donegal,54960.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136462,137497,2014-12-22,"five churchview, st johnston, donegal",,Donegal,54960.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136478,136731,2014-12-22,"3 eastboro, becks court, bailieborough",,Cavan,55000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136480,136719,2014-12-22,"2a main street, dunfanaghy, letterkenny",,Donegal,55000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136489,136297,2014-12-22,"12 glenview park, ballybofey, co donegal",,Donegal,58000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136510,136589,2014-12-22,"22 ard caoin, manorcunningham, donegal",,Donegal,60000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136530,136630,2014-12-22,"24 cluainn aoibhinn, swellan, cavan",,Cavan,64120.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136533,136296,2014-12-22,"12 gleneadinn, killylastin, letterkenny",,Donegal,64120.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136534,136827,2014-12-22,"37 glendale manor, glencar, letterkenny",,Donegal,64120.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136535,137657,2014-12-22,"tooban upper, burnfoot, donegal",,Donegal,64120.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136562,137577,2014-12-22,"new street, virginia, co. cavan",,Cavan,67500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136576,136455,2014-12-22,"17 glenmountcourt, glenn rd, monaghan",,Monaghan,68700.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136577,136473,2014-12-22,"18 glenmountcourt, glennroad, monaghan",,Monaghan,68700.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136598,136649,2014-12-22,"25 keadue, cathedral rd, cavan",,Cavan,72500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136599,136204,2014-12-22,"10 killcar, donegal, donegal",,Donegal,72500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136615,137142,2014-12-22,"75 fairgreen park, mullagh, cavan",,Cavan,73500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136660,136538,2014-12-22,"2 magherablade, creeslough, co. donegal.",,Donegal,78500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136666,137561,2014-12-22,"manorview, portnason, ballyshannon",,Donegal,80000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136683,136366,2014-12-22,"14 chestnut grove, letterkenny, co donegal",,Donegal,80150.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136684,136428,2014-12-22,"16 inver park, carrickmacross, co monaghan",,Monaghan,80500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136695,137564,2014-12-22,"maughera, finea, co. cavan",,Cavan,82440.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136696,136336,2014-12-22,"13 chestnut grove, letterkenny, co donegal",,Donegal,82440.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136767,136188,2014-12-22,"10 churchlands, manorcunningham, donegal",,Donegal,91600.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136799,137619,2014-12-22,"seeorum, bailieborough, co cavan",,Cavan,95000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136825,137383,2014-12-22,"ballinabreen, ballindrait, lifford",,Donegal,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136826,137428,2014-12-22,"church rd, bundoran, donegal",,Donegal,100000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136839,136325,2014-12-22,"129 meadowhill, kiltoy, letterkenny",,Donegal,100760.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136858,137512,2014-12-22,"gortlee, ballyraine, letterkenny",,Donegal,101676.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136859,137553,2014-12-22,"lower dooey, glencolmcille, dooey",,Donegal,102500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136863,137575,2014-12-22,"mullabrack house, mullabrack, shercock",,Cavan,105000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136912,137539,2014-12-22,"kinnaghabeg, belturbet, cavan",,Cavan,112500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136924,136176,2014-12-22,"1 the links, tullan strand rd, bundoran",,Donegal,115000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136944,137420,2014-12-22,"carroweragh, burt",,Donegal,119079.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136957,136737,2014-12-22,"3 lakeside court, annagry, co donegal",,Donegal,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136973,137172,2014-12-22,"8 crest of a wave, magharacar, bundoran",,Donegal,123659.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136986,137162,2014-12-22,"8 ashgrove, drumalee, cavan",,Cavan,125000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136987,137600,2014-12-22,"rahardrum, virginia, co cavan",,Cavan,125000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136989,136203,2014-12-22,"10 hillview grove, lismonaghan, letterkenny",,Donegal,125000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
136998,137439,2014-12-22,"cloughroe, drumkeen, co. donegal",,Donegal,127000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
137000,136651,2014-12-22,"25 rockfield heights, kingscourt, cavan",,Cavan,127500.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
137029,136595,2014-12-22,"22 doon heights, ballyconnell, cavan",,Cavan,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
137058,136314,2014-12-22,"12 village green, glaslough, monaghan",,Monaghan,134000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
137060,137565,2014-12-22,"meadow lane house, birchill, donegal town",,Donegal,135000.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
137071,136465,2014-12-22,"18 ardeelan cottages, rossnowlagh, ballyshannon",,Donegal,137399.0,No,No,Second-Hand Dwelling house /Apartment,,2014-12-31,Ulster
